presyn_cell_group,postsyn_cell_group,synapses,synapse_fraction
IN1,SNaant,0,0
IN1,SN.NS22,0,0
IN1,SN.NS5,0,0
IN1,SN.NS17,0,0
IN1,SN.YF5cil,0,0
IN1,SN.NS19,0,0
IN1,SN.NS20,0,0
IN1,SN.NS6,0,
IN1,SN.NS29,0,0
IN1,SN.NS27,0,0
IN1,SN.NS18,0,0
IN1,SN.NS16,0,0
IN1,SNadNS22,0,0
IN1,SNblunt,0,0
IN1,SN.DLSO1.3,0,0
IN1,SNbronto,0,0
IN1,SN.DLSO1.1NP,0,0
IN1,SN.DLSO1.1,0,0
IN1,SNtorii,0,0
IN1,SNtrpa,0,0
IN1,IN1,87,0.21014492753623187
IN1,INton,28,0.9032258064516129
IN1,INpreSer,0,0
IN1,INRGWa,0,0
IN1,INNOS,0,0
IN1,cMNPDF.vcl1,0,0
IN1,cMNATO,0,0
IN1,cMNdc..PDF,0,0
IN1,INlasso,0,0
IN1,INdecussPre,0,0
IN1,INpreMN,0,0
IN1,MC2biax.1,0,0
IN1,INCrossbow,0,0
IN1,INarc1,0,0
IN1,INarc2,0,0
IN1,INsn,2,0.019230769230769232
IN1,INrope,0,0
IN1,INMC3,0,0
IN1,INbiax,0,0
IN1,INsplitPUh,0,0
IN1,INdc,0,0
IN1,INfoot,0,0
IN1,INW,0,0
IN1,INmidL,0,0
IN1,INhook,0,0
IN1,INMBtype6,0,0
IN1,INMBtype5,0,0
IN1,INMBtype7,0,0
IN1,INcross,0,0
IN1,INpro,0,0
IN1,INproT2,0,0
IN1,INpear,0,0
IN1,INZ,0,0
IN1,INbigloop,0,0
IN1,INUturn,0,0
IN1,INdecussfoot,0,0
IN1,INdecusshook,0,0
IN1,INlasso.postSN,0,0
IN1,INR1,0,0
IN1,INmus,0,0
IN1,INdescLuqinPDF,0,0
IN1,INsqNSasym,0,0
IN1,INhorn,0,0
IN1,INMBPDF,0,0
IN1,INMBdescFMRF,0,0
IN1,INDLSO,0,0
IN1,INexsn,0,0
IN1,MBmouth.young.1360479,0,0
IN1,INtorii,0,0
IN1,INUturnMB,0,0
IN1,IN.1301924,0,0
IN1,INMBdesc3,0,0
IN1,INMBdesc2,0,0
IN1,INpara,0,0
IN1,Ser.h1,0,0
IN1,MC,0,0
IN1,MNant,0,0
IN1,MN3,0,0
IN1,MN1,0,0
IN1,MN2,0,0
IN1,MNakro,0,0
IN1,MNgland.head,0,0
IN1,MNheadV,0,0
INton,PRC,0,0
INton,cPRC,0,0
INton,SNnuchPDF,0,0
INton,SNnuchNS,0,0
INton,SNnuchBx,0,0
INton,SNgolden,0,0
INton,SNhorn,0,0
INton,SNhook,0,0
INton,SNlasso,0,0
INton,SNMIP.vc,0,0
INton,SNmus,0,
INton,SNantlerPDF,0,0
INton,SNPDF.dcl1,0,0
INton,SN.DLSO1.2,0,0
INton,SN.DLSO,0,0
INton,SN.DLSO1.2.1,0,0
INton,SN.DLSO2l,0,0
INton,SNMB2,0,0
INton,eyespot.PRCR3,0,0
INton,eyespot.PRCR1,0,0
INton,MS1,0,0
INton,MS2,0,0
INton,MS3,0,0
INton,SN.ASTC,0,0
INton,SN.DLSO3.PDF,0,0
INton,SN.DLSO3,0,0
INton,SN.IRP2.burs,0,0
INton,SN.IRP2.FMRF,0,0
INton,SN.MIP4,0,0
INton,SN.MIP1,0,0
INton,SN.WLD,0,0
INton,SN.DSO17,0,0
INton,SNbicil,0,0
INton,SNasym,0,0
INton,SN47Ach,0,0
INton,dsoNPB1unp,0,0
INton,antPUc,0,0
INton,hPUc1,0,0
INton,hPUc,0,0
INton,dsoPUc1unp,0,0
INton,hPU2l.asymPDF,0,0
INton,hCR2,0,0
INton,SN.DLSO1.0,0,0
INton,SN.NS1,0,0
INton,SN.NS3,0,0
INton,SN.NS4,0,0
INton,SN.NS15,0,0
INton,SNaant,0,0
INton,SN.NS22,0,0
INton,SN.NS5,0,0
INton,SN.NS17,0,0
INton,SN.YF5cil,0,0
INton,SN.NS19,0,0
INton,SN.NS20,0,0
INton,SN.NS6,0,
INton,SN.NS29,0,0
INton,SN.NS27,0,0
INton,SN.NS18,0,0
INton,SN.NS16,0,0
INton,SNadNS22,0,0
INton,SNblunt,0,0
INton,SN.DLSO1.3,0,0
INton,SNbronto,0,0
INton,SN.DLSO1.1NP,0,0
INton,SN.DLSO1.1,0,0
INton,SNtorii,0,0
INton,SNtrpa,0,0
INton,IN1,12,0.028985507246376812
INton,INton,2,0.06451612903225806
INton,INpreSer,0,0
INton,INRGWa,0,0
INton,INNOS,0,0
INton,cMNPDF.vcl1,0,0
INton,cMNATO,0,0
INton,cMNdc..PDF,0,0
INton,INlasso,0,0
INton,INdecussPre,0,0
INton,INpreMN,0,0
INton,MC2biax.1,0,0
INton,INCrossbow,0,0
INton,INarc1,0,0
INton,INarc2,0,0
INton,INsn,4,0.038461538461538464
INton,INrope,0,0
INton,INMC3,0,0
INton,INbiax,0,0
INton,INsplitPUh,0,0
INton,INdc,2,0.08333333333333333
INton,INfoot,0,0
INton,INW,0,0
INton,INmidL,0,0
INton,INhook,0,0
INton,INMBtype6,0,0
INton,INMBtype5,0,0
INton,INMBtype7,0,0
INton,INcross,0,0
INton,INpro,0,0
INton,INproT2,0,0
INton,INpear,0,0
INton,INZ,0,0
INton,INbigloop,0,0
INton,INUturn,0,0
INton,INdecussfoot,0,0
INton,INdecusshook,0,0
INton,INlasso.postSN,0,0
INton,INR1,0,0
INton,INmus,0,0
INton,INdescLuqinPDF,0,0
INton,INsqNSasym,0,0
INton,INhorn,0,0
INton,INMBPDF,0,0
INton,INMBdescFMRF,0,0
INton,INDLSO,0,0
INton,INexsn,2,0.5
INton,MBmouth.young.1360479,0,0
INton,INtorii,0,0
INton,INUturnMB,0,0
INton,IN.1301924,0,0
INton,INMBdesc3,0,0
INton,INMBdesc2,0,0
INton,INpara,0,0
INton,Ser.h1,0,0
INton,MC,0,0
INton,MNant,0,0
INton,MN3,0,0
INton,MN1,0,0
INton,MN2,0,0
INton,MNakro,0,0
INton,MNgland.head,0,0
INton,MNheadV,0,0
INpreSer,PRC,0,0
INpreSer,cPRC,0,0
INpreSer,SNnuchPDF,0,0
INpreSer,SNnuchNS,0,0
INpreSer,SNnuchBx,0,0
INpreSer,SNgolden,0,0
INpreSer,SNhorn,0,0
INpreSer,SNhook,0,0
INpreSer,SNlasso,0,0
INpreSer,SNMIP.vc,0,0
INpreSer,SNmus,0,
INpreSer,SNantlerPDF,0,0
INpreSer,SNPDF.dcl1,0,0
INpreSer,SN.DLSO1.2,0,0
INpreSer,SN.DLSO,0,0
INpreSer,SN.DLSO1.2.1,0,0
INpreSer,SN.DLSO2l,0,0
INpreSer,SNMB2,0,0
INpreSer,eyespot.PRCR3,0,0
INpreSer,eyespot.PRCR1,0,0
INpreSer,MS1,0,0
INpreSer,MS2,0,0
INpreSer,MS3,0,0
INpreSer,SN.ASTC,0,0
INpreSer,SN.DLSO3.PDF,0,0
INpreSer,SN.DLSO3,0,0
INpreSer,SN.IRP2.burs,0,0
INpreSer,SN.IRP2.FMRF,0,0
INpreSer,SN.MIP4,0,0
INpreSer,SN.MIP1,0,0
INpreSer,SN.WLD,0,0
INpreSer,SN.DSO17,0,0
INpreSer,SNbicil,0,0
INpreSer,SNasym,0,0
INpreSer,SN47Ach,0,0
INpreSer,dsoNPB1unp,0,0
INpreSer,antPUc,0,0
INpreSer,hPUc1,0,0
INpreSer,hPUc,0,0
INpreSer,dsoPUc1unp,0,0
INpreSer,hPU2l.asymPDF,0,0
INpreSer,hCR2,0,0
INpreSer,SN.DLSO1.0,0,0
INpreSer,SN.NS1,0,0
INpreSer,SN.NS3,0,0
INpreSer,SN.NS4,0,0
INpreSer,SN.NS15,0,0
INpreSer,SNaant,0,0
INpreSer,SN.NS22,0,0
INpreSer,SN.NS5,0,0
INpreSer,SN.NS17,0,0
INpreSer,SN.YF5cil,0,0
INpreSer,SN.NS19,0,0
INpreSer,SN.NS20,0,0
INpreSer,SN.NS6,0,
INpreSer,SN.NS29,0,0
INpreSer,SN.NS27,0,0
INpreSer,SN.NS18,0,0
INpreSer,SN.NS16,0,0
INpreSer,SNadNS22,0,0
INpreSer,SNblunt,0,0
INpreSer,SN.DLSO1.3,0,0
INpreSer,SNbronto,0,0
INpreSer,SN.DLSO1.1NP,0,0
INpreSer,SN.DLSO1.1,0,0
INpreSer,SNtorii,0,0
INpreSer,SNtrpa,0,0
INpreSer,IN1,0,0
INpreSer,INton,0,0
INpreSer,INpreSer,1,0.125
INpreSer,INRGWa,1,0.003484320557491289
INpreSer,INNOS,0,0
INpreSer,cMNPDF.vcl1,0,0
INpreSer,cMNATO,0,0
INpreSer,cMNdc..PDF,0,0
INpreSer,INlasso,0,0
INpreSer,INdecussPre,0,0
INpreSer,INpreMN,0,0
INpreSer,MC2biax.1,0,0
INpreSer,INCrossbow,1,0.012658227848101266
INpreSer,INarc1,7,0.05384615384615385
INpreSer,INarc2,0,0
INpreSer,INsn,0,0
INpreSer,INrope,0,0
INpreSer,INMC3,0,0
INpreSer,INbiax,0,0
INpreSer,INsplitPUh,0,0
INpreSer,INdc,0,0
INpreSer,INfoot,0,0
INpreSer,INW,0,0
INpreSer,INmidL,0,0
INpreSer,INhook,0,0
INpreSer,INMBtype6,0,0
INpreSer,INMBtype5,0,0
INpreSer,INMBtype7,0,0
INpreSer,INcross,0,0
INpreSer,INpro,0,0
INpreSer,INproT2,0,0
INpreSer,INpear,0,0
INpreSer,INZ,0,0
INpreSer,INbigloop,0,0
INpreSer,INUturn,5,0.1282051282051282
INpreSer,INdecussfoot,0,0
INpreSer,INdecusshook,0,0
INpreSer,INlasso.postSN,0,0
INpreSer,INR1,0,0
INpreSer,INmus,0,0
INpreSer,INdescLuqinPDF,7,0.21875
INpreSer,INsqNSasym,2,0.1
INpreSer,INhorn,0,0
INpreSer,INMBPDF,1,0.043478260869565216
INpreSer,INMBdescFMRF,0,0
INpreSer,INDLSO,0,0
INpreSer,INexsn,0,0
INpreSer,MBmouth.young.1360479,0,0
INpreSer,INtorii,0,0
INpreSer,INUturnMB,0,0
INpreSer,IN.1301924,0,0
INpreSer,INMBdesc3,0,0
INpreSer,INMBdesc2,0,0
INpreSer,INpara,0,0
INpreSer,Ser.h1,22,0.125
INpreSer,MC,0,0
INpreSer,MNant,0,0
INpreSer,MN3,0,0
INpreSer,MN1,0,0
INpreSer,MN2,0,0
INpreSer,MNakro,0,0
INpreSer,MNgland.head,5,0.14285714285714285
INpreSer,MNheadV,0,0
INRGWa,PRC,4,0.14285714285714285
INRGWa,cPRC,0,0
INRGWa,SNnuchPDF,0,0
INRGWa,SNnuchNS,0,0
INRGWa,SNnuchBx,0,0
INRGWa,SNgolden,0,0
INRGWa,SNhorn,0,0
INRGWa,SNhook,0,0
INRGWa,SNlasso,0,0
INRGWa,SNMIP.vc,0,0
INRGWa,SNmus,0,
INRGWa,SNantlerPDF,0,0
INRGWa,SNPDF.dcl1,0,0
INRGWa,SN.DLSO1.2,0,0
INRGWa,SN.DLSO,1,0.009174311926605505
INRGWa,SN.DLSO1.2.1,0,0
INRGWa,SN.DLSO2l,0,0
INRGWa,SNMB2,0,0
INRGWa,eyespot.PRCR3,0,0
INRGWa,eyespot.PRCR1,0,0
INRGWa,MS1,3,0.21428571428571427
INRGWa,MS2,6,0.75
INRGWa,MS3,0,0
INRGWa,SN.ASTC,0,0
INRGWa,SN.DLSO3.PDF,1,0.05263157894736842
INRGWa,SN.DLSO3,0,0
INRGWa,SN.IRP2.burs,0,0
INRGWa,SN.IRP2.FMRF,0,0
INRGWa,SN.MIP4,0,0
INRGWa,SN.MIP1,0,0
INRGWa,SN.WLD,0,0
INRGWa,SN.DSO17,0,0
INRGWa,SNbicil,0,0
INRGWa,SNasym,0,0
INRGWa,SN47Ach,0,0
INRGWa,dsoNPB1unp,0,0
INRGWa,antPUc,0,0
INRGWa,hPUc1,0,0
INRGWa,hPUc,0,0
INRGWa,dsoPUc1unp,0,0
INRGWa,hPU2l.asymPDF,0,0
INRGWa,hCR2,0,0
INRGWa,SN.DLSO1.0,0,0
INRGWa,SN.NS1,0,0
INRGWa,SN.NS3,0,0
INRGWa,SN.NS4,0,0
INRGWa,SN.NS15,0,0
INRGWa,SNaant,0,0
INRGWa,SN.NS22,0,0
INRGWa,SN.NS5,1,0.09090909090909091
INRGWa,SN.NS17,0,0
INRGWa,SN.YF5cil,0,0
INRGWa,SN.NS19,0,0
INRGWa,SN.NS20,0,0
INRGWa,SN.NS6,0,
INRGWa,SN.NS29,0,0
INRGWa,SN.NS27,0,0
INRGWa,SN.NS18,0,0
INRGWa,SN.NS16,0,0
INRGWa,SNadNS22,0,0
INRGWa,SNblunt,0,0
INRGWa,SN.DLSO1.3,0,0
INRGWa,SNbronto,0,0
INRGWa,SN.DLSO1.1NP,0,0
INRGWa,SN.DLSO1.1,0,0
INRGWa,SNtorii,0,0
INRGWa,SNtrpa,0,0
INRGWa,IN1,0,0
INRGWa,INton,0,0
INRGWa,INpreSer,0,0
INRGWa,INRGWa,17,0.059233449477351915
INRGWa,INNOS,0,0
INRGWa,cMNPDF.vcl1,0,0
INRGWa,cMNATO,0,0
INRGWa,cMNdc..PDF,0,0
INRGWa,INlasso,0,0
INRGWa,INdecussPre,0,0
INRGWa,INpreMN,18,0.45
INRGWa,MC2biax.1,0,0
INRGWa,INCrossbow,12,0.1518987341772152
INRGWa,INarc1,5,0.038461538461538464
INRGWa,INarc2,0,0
INRGWa,INsn,24,0.23076923076923078
INRGWa,INrope,0,0
INRGWa,INMC3,0,0
INRGWa,INbiax,0,0
INRGWa,INsplitPUh,0,0
INRGWa,INdc,1,0.041666666666666664
INRGWa,INfoot,0,0
INRGWa,INW,0,0
INRGWa,INmidL,0,0
INRGWa,INhook,3,0.2
INRGWa,INMBtype6,0,0
INRGWa,INMBtype5,0,0
INRGWa,INMBtype7,0,0
INRGWa,INcross,0,0
INRGWa,INpro,0,0
INRGWa,INproT2,0,0
INRGWa,INpear,0,0
INRGWa,INZ,0,0
INRGWa,INbigloop,0,0
INRGWa,INUturn,0,0
INRGWa,INdecussfoot,0,0
INRGWa,INdecusshook,0,0
INRGWa,INlasso.postSN,1,0.03125
INRGWa,INR1,0,0
INRGWa,INmus,0,0
INRGWa,INdescLuqinPDF,6,0.1875
INRGWa,INsqNSasym,6,0.3
INRGWa,INhorn,0,0
INRGWa,INMBPDF,0,0
INRGWa,INMBdescFMRF,0,0
INRGWa,INDLSO,1,0.058823529411764705
INRGWa,INexsn,0,0
INRGWa,MBmouth.young.1360479,0,0
INRGWa,INtorii,0,0
INRGWa,INUturnMB,1,0.022727272727272728
INRGWa,IN.1301924,0,0
INRGWa,INMBdesc3,0,0
INRGWa,INMBdesc2,0,0
INRGWa,INpara,0,0
INRGWa,Ser.h1,77,0.4375
INRGWa,MC,0,0
INRGWa,MNant,0,0
INRGWa,MN3,0,0
INRGWa,MN1,0,0
INRGWa,MN2,0,0
INRGWa,MNakro,0,0
INRGWa,MNgland.head,0,0
INRGWa,MNheadV,0,0
INNOS,PRC,0,0
INNOS,cPRC,0,0
INNOS,SNnuchPDF,0,0
INNOS,SNnuchNS,0,0
INNOS,SNnuchBx,0,0
INNOS,SNgolden,0,0
INNOS,SNhorn,0,0
INNOS,SNhook,0,0
INNOS,SNlasso,0,0
INNOS,SNMIP.vc,0,0
INNOS,SNmus,0,
INNOS,SNantlerPDF,0,0
INNOS,SNPDF.dcl1,0,0
INNOS,SN.DLSO1.2,0,0
INNOS,SN.DLSO,0,0
INNOS,SN.DLSO1.2.1,0,0
INNOS,SN.DLSO2l,0,0
INNOS,SNMB2,0,0
INNOS,eyespot.PRCR3,0,0
INNOS,eyespot.PRCR1,0,0
INNOS,MS1,0,0
INNOS,MS2,0,0
INNOS,MS3,0,0
INNOS,SN.ASTC,0,0
INNOS,SN.DLSO3.PDF,0,0
INNOS,SN.DLSO3,0,0
INNOS,SN.IRP2.burs,0,0
INNOS,SN.IRP2.FMRF,0,0
INNOS,SN.MIP4,0,0
INNOS,SN.MIP1,0,0
INNOS,SN.WLD,0,0
INNOS,SN.DSO17,0,0
INNOS,SNbicil,0,0
INNOS,SNasym,0,0
INNOS,SN47Ach,0,0
INNOS,dsoNPB1unp,0,0
INNOS,antPUc,0,0
INNOS,hPUc1,0,0
INNOS,hPUc,0,0
INNOS,dsoPUc1unp,0,0
INNOS,hPU2l.asymPDF,0,0
INNOS,hCR2,0,0
INNOS,SN.DLSO1.0,0,0
INNOS,SN.NS1,0,0
INNOS,SN.NS3,0,0
INNOS,SN.NS4,0,0
INNOS,SN.NS15,0,0
INNOS,SNaant,0,0
INNOS,SN.NS22,0,0
INNOS,SN.NS5,0,0
INNOS,SN.NS17,0,0
INNOS,SN.YF5cil,0,0
INNOS,SN.NS19,0,0
INNOS,SN.NS20,0,0
INNOS,SN.NS6,0,
INNOS,SN.NS29,0,0
INNOS,SN.NS27,0,0
INNOS,SN.NS18,0,0
INNOS,SN.NS16,0,0
INNOS,SNadNS22,0,0
INNOS,SNblunt,0,0
INNOS,SN.DLSO1.3,0,0
INNOS,SNbronto,0,0
INNOS,SN.DLSO1.1NP,0,0
INNOS,SN.DLSO1.1,0,0
INNOS,SNtorii,0,0
INNOS,SNtrpa,0,0
INNOS,IN1,0,0
INNOS,INton,0,0
INNOS,INpreSer,0,0
INNOS,INRGWa,91,0.3170731707317073
INNOS,INNOS,5,0.07246376811594203
INNOS,cMNPDF.vcl1,0,0
INNOS,cMNATO,0,0
INNOS,cMNdc..PDF,1,0.02702702702702703
INNOS,INlasso,0,0
INNOS,INdecussPre,0,0
INNOS,INpreMN,1,0.025
INNOS,MC2biax.1,0,0
INNOS,INCrossbow,1,0.012658227848101266
INNOS,INarc1,0,0
INNOS,INarc2,1,0.010869565217391304
INNOS,INsn,1,0.009615384615384616
INNOS,INrope,0,0
INNOS,INMC3,0,0
INNOS,INbiax,0,0
INNOS,INsplitPUh,0,0
INNOS,INdc,0,0
INNOS,INfoot,0,0
INNOS,INW,0,0
INNOS,INmidL,0,0
INNOS,INhook,0,0
INNOS,INMBtype6,0,0
INNOS,INMBtype5,0,0
INNOS,INMBtype7,0,0
INNOS,INcross,0,0
INNOS,INpro,0,0
INNOS,INproT2,0,0
INNOS,INpear,0,0
INNOS,INZ,0,0
INNOS,INbigloop,0,0
INNOS,INUturn,0,0
INNOS,INdecussfoot,0,0
INNOS,INdecusshook,0,0
INNOS,INlasso.postSN,0,0
INNOS,INR1,0,0
INNOS,INmus,0,0
INNOS,INdescLuqinPDF,0,0
INNOS,INsqNSasym,0,0
INNOS,INhorn,0,0
INNOS,INMBPDF,0,0
INNOS,INMBdescFMRF,0,0
INNOS,INDLSO,0,0
INNOS,INexsn,0,0
INNOS,MBmouth.young.1360479,0,0
INNOS,INtorii,0,0
INNOS,INUturnMB,0,0
INNOS,IN.1301924,0,0
INNOS,INMBdesc3,0,0
INNOS,INMBdesc2,0,0
INNOS,INpara,0,0
INNOS,Ser.h1,0,0
INNOS,MC,0,0
INNOS,MNant,0,0
INNOS,MN3,0,0
INNOS,MN1,0,0
INNOS,MN2,0,0
INNOS,MNakro,0,0
INNOS,MNgland.head,0,0
INNOS,MNheadV,0,0
cMNPDF-vcl1,PRC,0,0
cMNPDF-vcl1,cPRC,0,0
cMNPDF-vcl1,SNnuchPDF,0,0
cMNPDF-vcl1,SNnuchNS,0,0
cMNPDF-vcl1,SNnuchBx,0,0
cMNPDF-vcl1,SNgolden,0,0
cMNPDF-vcl1,SNhorn,0,0
cMNPDF-vcl1,SNhook,0,0
cMNPDF-vcl1,SNlasso,0,0
cMNPDF-vcl1,SNMIP.vc,3,0.25
cMNPDF-vcl1,SNmus,0,
cMNPDF-vcl1,SNantlerPDF,1,0.2
cMNPDF-vcl1,SNPDF.dcl1,0,0
cMNPDF-vcl1,SN.DLSO1.2,0,0
cMNPDF-vcl1,SN.DLSO,0,0
cMNPDF-vcl1,SN.DLSO1.2.1,0,0
cMNPDF-vcl1,SN.DLSO2l,0,0
cMNPDF-vcl1,SNMB2,0,0
cMNPDF-vcl1,eyespot.PRCR3,0,0
cMNPDF-vcl1,eyespot.PRCR1,0,0
cMNPDF-vcl1,MS1,0,0
cMNPDF-vcl1,MS2,0,0
cMNPDF-vcl1,MS3,0,0
cMNPDF-vcl1,SN.ASTC,0,0
cMNPDF-vcl1,SN.DLSO3.PDF,0,0
cMNPDF-vcl1,SN.DLSO3,0,0
cMNPDF-vcl1,SN.IRP2.burs,0,0
cMNPDF-vcl1,SN.IRP2.FMRF,0,0
cMNPDF-vcl1,SN.MIP4,0,0
cMNPDF-vcl1,SN.MIP1,0,0
cMNPDF-vcl1,SN.WLD,0,0
cMNPDF-vcl1,SN.DSO17,0,0
cMNPDF-vcl1,SNbicil,4,0.3076923076923077
cMNPDF-vcl1,SNasym,0,0
cMNPDF-vcl1,SN47Ach,0,0
cMNPDF-vcl1,dsoNPB1unp,0,0
cMNPDF-vcl1,antPUc,0,0
cMNPDF-vcl1,hPUc1,3,0.375
cMNPDF-vcl1,hPUc,0,0
cMNPDF-vcl1,dsoPUc1unp,0,0
cMNPDF-vcl1,hPU2l.asymPDF,0,0
cMNPDF-vcl1,hCR2,0,0
cMNPDF-vcl1,SN.DLSO1.0,0,0
cMNPDF-vcl1,SN.NS1,0,0
cMNPDF-vcl1,SN.NS3,0,0
cMNPDF-vcl1,SN.NS4,0,0
cMNPDF-vcl1,SN.NS15,0,0
cMNPDF-vcl1,SNaant,0,0
cMNPDF-vcl1,SN.NS22,0,0
cMNPDF-vcl1,SN.NS5,0,0
cMNPDF-vcl1,SN.NS17,0,0
cMNPDF-vcl1,SN.YF5cil,0,0
cMNPDF-vcl1,SN.NS19,0,0
cMNPDF-vcl1,SN.NS20,0,0
cMNPDF-vcl1,SN.NS6,0,
cMNPDF-vcl1,SN.NS29,0,0
cMNPDF-vcl1,SN.NS27,0,0
cMNPDF-vcl1,SN.NS18,0,0
cMNPDF-vcl1,SN.NS16,0,0
cMNPDF-vcl1,SNadNS22,0,0
cMNPDF-vcl1,SNblunt,1,0.1
cMNPDF-vcl1,SN.DLSO1.3,0,0
cMNPDF-vcl1,SNbronto,0,0
cMNPDF-vcl1,SN.DLSO1.1NP,0,0
cMNPDF-vcl1,SN.DLSO1.1,0,0
cMNPDF-vcl1,SNtorii,0,0
cMNPDF-vcl1,SNtrpa,0,0
cMNPDF-vcl1,IN1,0,0
cMNPDF-vcl1,INton,0,0
cMNPDF-vcl1,INpreSer,0,0
cMNPDF-vcl1,INRGWa,6,0.020905923344947737
cMNPDF-vcl1,INNOS,1,0.014492753623188406
cMNPDF-vcl1,cMNPDF.vcl1,0,0
cMNPDF-vcl1,cMNATO,13,0.2549019607843137
cMNPDF-vcl1,cMNdc..PDF,11,0.2972972972972973
cMNPDF-vcl1,INlasso,0,0
cMNPDF-vcl1,INdecussPre,0,0
cMNPDF-vcl1,INpreMN,1,0.025
cMNPDF-vcl1,MC2biax.1,0,0
cMNPDF-vcl1,INCrossbow,1,0.012658227848101266
cMNPDF-vcl1,INarc1,2,0.015384615384615385
cMNPDF-vcl1,INarc2,2,0.021739130434782608
cMNPDF-vcl1,INsn,0,0
cMNPDF-vcl1,INrope,1,0.02040816326530612
cMNPDF-vcl1,INMC3,0,0
cMNPDF-vcl1,INbiax,0,0
cMNPDF-vcl1,INsplitPUh,0,0
cMNPDF-vcl1,INdc,0,0
cMNPDF-vcl1,INfoot,0,0
cMNPDF-vcl1,INW,0,0
cMNPDF-vcl1,INmidL,2,0.4
cMNPDF-vcl1,INhook,0,0
cMNPDF-vcl1,INMBtype6,0,0
cMNPDF-vcl1,INMBtype5,0,0
cMNPDF-vcl1,INMBtype7,0,0
cMNPDF-vcl1,INcross,0,0
cMNPDF-vcl1,INpro,0,0
cMNPDF-vcl1,INproT2,1,0.017543859649122806
cMNPDF-vcl1,INpear,0,0
cMNPDF-vcl1,INZ,0,0
cMNPDF-vcl1,INbigloop,0,0
cMNPDF-vcl1,INUturn,0,0
cMNPDF-vcl1,INdecussfoot,1,0.014705882352941176
cMNPDF-vcl1,INdecusshook,0,0
cMNPDF-vcl1,INlasso.postSN,0,0
cMNPDF-vcl1,INR1,0,0
cMNPDF-vcl1,INmus,2,0.25
cMNPDF-vcl1,INdescLuqinPDF,0,0
cMNPDF-vcl1,INsqNSasym,0,0
cMNPDF-vcl1,INhorn,0,0
cMNPDF-vcl1,INMBPDF,1,0.043478260869565216
cMNPDF-vcl1,INMBdescFMRF,0,0
cMNPDF-vcl1,INDLSO,0,0
cMNPDF-vcl1,INexsn,0,0
cMNPDF-vcl1,MBmouth.young.1360479,0,0
cMNPDF-vcl1,INtorii,0,0
cMNPDF-vcl1,INUturnMB,2,0.045454545454545456
cMNPDF-vcl1,IN.1301924,0,0
cMNPDF-vcl1,INMBdesc3,0,0
cMNPDF-vcl1,INMBdesc2,1,0.07142857142857142
cMNPDF-vcl1,INpara,0,0
cMNPDF-vcl1,Ser.h1,8,0.045454545454545456
cMNPDF-vcl1,MC,5,0.06666666666666667
cMNPDF-vcl1,MNant,1,0.007751937984496124
cMNPDF-vcl1,MN3,1,0.007142857142857143
cMNPDF-vcl1,MN1,0,0
cMNPDF-vcl1,MN2,0,0
cMNPDF-vcl1,MNakro,0,0
cMNPDF-vcl1,MNgland.head,0,0
cMNPDF-vcl1,MNheadV,0,0
cMNATO,PRC,0,0
cMNATO,cPRC,0,0
cMNATO,SNnuchPDF,5,0.05952380952380952
cMNATO,SNnuchNS,1,0.041666666666666664
cMNATO,SNnuchBx,0,0
cMNATO,SNgolden,0,0
cMNATO,SNhorn,0,0
cMNATO,SNhook,0,0
cMNATO,SNlasso,0,0
cMNATO,SNMIP.vc,0,0
cMNATO,SNmus,0,
cMNATO,SNantlerPDF,0,0
cMNATO,SNPDF.dcl1,0,0
cMNATO,SN.DLSO1.2,0,0
cMNATO,SN.DLSO,0,0
cMNATO,SN.DLSO1.2.1,0,0
cMNATO,SN.DLSO2l,0,0
cMNATO,SNMB2,0,0
cMNATO,eyespot.PRCR3,0,0
cMNATO,eyespot.PRCR1,0,0
cMNATO,MS1,0,0
cMNATO,MS2,0,0
cMNATO,MS3,0,0
cMNATO,SN.ASTC,0,0
cMNATO,SN.DLSO3.PDF,10,0.5263157894736842
cMNATO,SN.DLSO3,0,0
cMNATO,SN.IRP2.burs,0,0
cMNATO,SN.IRP2.FMRF,0,0
cMNATO,SN.MIP4,0,0
cMNATO,SN.MIP1,0,0
cMNATO,SN.WLD,0,0
cMNATO,SN.DSO17,0,0
cMNATO,SNbicil,4,0.3076923076923077
cMNATO,SNasym,2,0.2222222222222222
cMNATO,SN47Ach,0,0
cMNATO,dsoNPB1unp,0,0
cMNATO,antPUc,0,0
cMNATO,hPUc1,0,0
cMNATO,hPUc,0,0
cMNATO,dsoPUc1unp,0,0
cMNATO,hPU2l.asymPDF,1,0.3333333333333333
cMNATO,hCR2,0,0
cMNATO,SN.DLSO1.0,0,0
cMNATO,SN.NS1,0,0
cMNATO,SN.NS3,1,0.3333333333333333
cMNATO,SN.NS4,3,0.5
cMNATO,SN.NS15,0,0
cMNATO,SNaant,0,0
cMNATO,SN.NS22,0,0
cMNATO,SN.NS5,0,0
cMNATO,SN.NS17,0,0
cMNATO,SN.YF5cil,0,0
cMNATO,SN.NS19,1,0.014285714285714285
cMNATO,SN.NS20,0,0
cMNATO,SN.NS6,0,
cMNATO,SN.NS29,0,0
cMNATO,SN.NS27,0,0
cMNATO,SN.NS18,0,0
cMNATO,SN.NS16,0,0
cMNATO,SNadNS22,0,0
cMNATO,SNblunt,0,0
cMNATO,SN.DLSO1.3,0,0
cMNATO,SNbronto,0,0
